Date,Open,Close,High,Low,Adj Close,Buys,Sells
2010-05-05,6.099999904632568,6.127500057220459,6.21999979019165,5.929999828338623,4.125647068023682,,
2010-05-06,6.070000171661377,5.795000076293945,6.107500076293945,5.522500038146973,3.9017744064331055,,
2010-05-07,5.752500057220459,5.644999980926514,5.837500095367432,5.480000019073486,3.800779819488525,,
2010-05-10,5.900000095367432,5.824999809265137,5.982500076293945,5.730000019073486,3.92197322845459,,
2010-05-11,5.722499847412109,5.735000133514404,5.820000171661377,5.557499885559082,3.861377239227295,,
2010-05-12,5.697500228881836,5.784999847412109,5.807499885559082,5.570000171661377,3.895041704177856,,
2010-05-13,5.777500152587891,5.670000076293945,5.862500190734863,5.662499904632568,3.8176114559173584,,
2010-05-14,5.425000190734863,5.462500095367432,5.574999809265137,5.21750020980835,3.6779024600982666,,
2010-05-17,5.457499980926514,5.507500171661377,5.512499809265137,5.322500228881836,3.708200693130493,,
2010-05-18,5.545000076293945,5.352499961853027,5.602499961853027,5.327499866485596,3.603837966918945,,
2010-05-19,5.337500095367432,5.317500114440918,5.375,5.175000190734863,3.5802738666534424,,
2010-05-20,5.387499809265137,5.15500020980835,5.712500095367432,5.152500152587891,3.470862627029419,,
2010-05-21,5.117499828338623,5.324999809265137,5.400000095367432,5.070000171661377,3.585323572158813,,
2010-05-24,5.329999923706055,5.320000171661377,5.392499923706055,5.25,3.5819571018218994,5.320000171661377,
2010-05-25,5.197500228881836,5.477499961853027,5.5,5.164999961853027,3.6880016326904297,,
2010-05-26,5.519999980926514,5.414999961853027,5.550000190734863,5.402500152587891,3.645919799804688,,
2010-05-27,5.644999980926514,5.744999885559082,5.755000114440918,5.625,3.8681094646453857,,
2010-05-28,5.730000019073486,5.697500228881836,5.787499904632568,5.570000171661377,3.836127519607544,,
2010-06-01,5.650000095367432,5.465000152587891,5.667500019073486,5.465000152587891,3.679586172103882,,
2010-06-02,5.482500076293945,5.53249979019165,5.559999942779541,5.422500133514404,3.7250332832336426,,
2010-06-03,5.542500019073486,5.670000076293945,5.684999942779541,5.507500171661377,3.8176114559173584,,
2010-06-04,5.539999961853027,5.442500114440918,5.627500057220459,5.387499809265137,3.6644363403320312,,
2010-06-07,5.445000171661377,5.284999847412109,5.510000228881836,5.275000095367432,3.558391809463501,,
2010-06-08,5.28249979019165,5.247499942779541,5.307499885559082,5.125,3.533142328262329,,
2010-06-09,5.269999980926514,5.247499942779541,5.357500076293945,5.21999979019165,3.533142328262329,,
2010-06-10,5.337500095367432,5.307499885559082,5.412499904632568,5.262499809265137,3.573540210723877,,
2010-06-11,5.260000228881836,5.414999961853027,5.507500171661377,5.212500095367432,3.645919799804688,,
2010-06-14,5.425000190734863,5.46999979019165,5.542500019073486,5.402500152587891,3.682950496673584,,
2010-06-15,5.482500076293945,5.177499771118164,5.539999961853027,4.949999809265137,3.4860119819641118,,
2010-06-16,5.142499923706055,4.909999847412109,5.147500038146973,4.869999885559082,3.3059043884277344,,
2010-06-17,4.912499904632568,4.840000152587891,4.949999809265137,4.800000190734863,3.258772611618042,,
2010-06-18,4.837500095367432,4.802499771118164,4.869999885559082,4.775000095367432,3.2335238456726074,,
2010-06-21,4.880000114440918,4.715000152587891,4.880000114440918,4.684999942779541,3.174610376358032,,
2010-06-22,4.715000152587891,4.707499980926514,4.800000190734863,4.684999942779541,3.169559955596924,,
2010-06-23,4.690000057220459,4.722499847412109,4.757500171661377,4.632500171661377,3.179659605026245,,
2010-06-24,4.702499866485596,4.59250020980835,4.737500190734863,4.567500114440918,3.092132091522217,,
2010-06-25,4.602499961853027,4.627500057220459,4.682499885559082,4.537499904632568,3.115696430206299,,
2010-06-28,4.579999923706055,4.6875,4.724999904632568,4.542500019073486,3.1560938358306885,,
2010-06-29,4.639999866485596,4.579999923706055,4.639999866485596,4.489999771118164,3.083714485168457,,
2010-06-30,4.587500095367432,4.697500228881836,4.71999979019165,4.559999942779541,3.162827491760254,,
2010-07-01,4.670000076293945,4.767499923706055,4.832499980926514,4.662499904632568,3.20995831489563,,
2010-07-02,4.755000114440918,4.567500114440918,4.795000076293945,4.559999942779541,3.0752975940704346,,
2010-07-06,4.599999904632568,4.599999904632568,4.710000038146973,4.5625,3.0971803665161133,,
2010-07-07,4.622499942779541,4.6875,4.710000038146973,4.59499979019165,3.1560938358306885,,
2010-07-08,4.712500095367432,4.712500095367432,4.797500133514404,4.677499771118164,3.172926902770996,,
2010-07-09,4.699999809265137,4.757500171661377,4.775000095367432,4.642499923706055,3.2032251358032227,,
2010-07-12,4.75,4.829999923706055,4.860000133514404,4.747499942779541,3.252039194107056,,
2010-07-13,4.875,4.877500057220459,4.927499771118164,4.822500228881836,3.284021615982056,,
2010-07-14,4.875,4.877500057220459,4.965000152587891,4.795000076293945,3.284021615982056,,
2010-07-15,4.872499942779541,4.880000114440918,4.902500152587891,4.795000076293945,3.2857043743133545,,
2010-07-16,4.849999904632568,4.737500190734863,4.862500190734863,4.707499980926514,3.1897592544555664,,
2010-07-19,4.747499942779541,4.849999904632568,4.862500190734863,4.747499942779541,3.265505075454712,,
2010-07-20,4.784999847412109,4.949999809265137,4.952499866485596,4.769999980926514,3.332835912704468,,
2010-07-21,4.960000038146973,4.914999961853027,5.010000228881836,4.902500152587891,3.3092703819274902,,
2010-07-22,4.962500095367432,4.997499942779541,5.027500152587891,4.929999828338623,3.3648176193237305,,
2010-07-23,4.980000019073486,5.125,5.125,4.947500228881836,3.450662612915039,,
2010-07-26,5.110000133514404,5.222499847412109,5.222499847412109,5.077499866485596,3.516310453414917,,
2010-07-27,5.252500057220459,5.072500228881836,5.252500057220459,5.0625,3.415315628051758,,
2010-07-28,5.077499866485596,5.002500057220459,5.170000076293945,4.994999885559082,3.3681833744049072,,
2010-07-29,5.010000228881836,4.934999942779541,5.042500019073486,4.862500190734863,3.3227362632751465,,
2010-07-30,4.877500057220459,5.012499809265137,5.017499923706055,4.849999904632568,3.374917507171631,,
2010-08-02,5.057499885559082,5.277500152587891,5.289999961853027,5.057499885559082,3.5533413887023926,,
2010-08-03,5.272500038146973,5.164999961853027,5.272500038146973,5.127500057220459,3.4775960445404053,,
2010-08-04,5.202499866485596,5.315000057220459,5.372499942779541,5.170000076293945,3.578589677810669,,
2010-08-05,5.300000190734863,5.28249979019165,5.304999828338623,5.202499866485596,3.5567069053649902,,
2010-08-06,5.232500076293945,5.242499828338623,5.25,5.110000133514404,3.529775381088257,,5.242499828338623
2010-08-09,5.289999961853027,5.239999771118164,5.349999904632568,5.21750020980835,3.528092861175537,,
2010-08-10,5.1875,5.132500171661377,5.232500076293945,5.102499961853027,3.4557137489318848,,
2010-08-11,5.074999809265137,4.965000152587891,5.09250020980835,4.942500114440918,3.342934846878052,,
2010-08-12,4.922500133514404,4.927499771118164,5.034999847412109,4.860000133514404,3.31768536567688,,
2010-08-13,4.90500020980835,4.892499923706055,4.934999942779541,4.864999771118164,3.2941203117370605,,
2010-08-16,4.867499828338623,4.957499980926514,4.982500076293945,4.787499904632568,3.3378851413726807,,
2010-08-17,5.0,5.005000114440918,5.052499771118164,4.940000057220459,3.3698666095733643,,
2010-08-18,4.977499961853027,5.190000057220459,5.21750020980835,4.977499961853027,3.4944276809692383,,
2010-08-19,4.84250020980835,4.764999866485596,4.917500019073486,4.712500095367432,3.2082748413085938,,
2010-08-20,4.739999771118164,4.702499866485596,4.78000020980835,4.639999866485596,3.166194200515747,,
2010-08-23,4.732500076293945,4.605000019073486,4.747499942779541,4.579999923706055,3.1005475521087646,,
2010-08-24,4.559999942779541,4.585000038146973,4.632500171661377,4.492499828338623,3.087080955505371,,
2010-08-25,4.534999847412109,4.605000019073486,4.639999866485596,4.505000114440918,3.1005475521087646,,
2010-08-26,4.617499828338623,4.585000038146973,4.65500020980835,4.552499771118164,3.087080955505371,,
2010-08-27,4.610000133514404,4.582499980926514,4.610000133514404,4.474999904632568,3.0853981971740723,,
2010-08-30,4.542500019073486,4.46750020980835,4.550000190734863,4.440000057220459,3.007967710494995,,
2010-08-31,4.445000171661377,4.482500076293945,4.53249979019165,4.425000190734863,3.018068790435791,,
2010-09-01,4.539999961853027,4.570000171661377,4.617499828338623,4.514999866485596,3.076981782913208,,
2010-09-02,4.574999809265137,4.625,4.667500019073486,4.574999809265137,3.114013195037842,,
2010-09-03,4.672500133514404,4.752500057220459,4.775000095367432,4.672500133514404,3.199858427047729,4.752500057220459,
2010-09-07,4.739999771118164,4.6875,4.742499828338623,4.675000190734863,3.1560938358306885,,
2010-09-08,4.667500019073486,4.642499923706055,4.71999979019165,4.625,3.125795841217041,,
2010-09-09,4.672500133514404,4.59499979019165,4.692500114440918,4.577499866485596,3.093813419342041,,
2010-09-10,4.614999771118164,4.5625,4.632500171661377,4.554999828338623,3.0719308853149414,,
2010-09-13,4.612500190734863,4.662499904632568,4.71999979019165,4.607500076293945,3.1392624378204346,,
2010-09-14,4.677499771118164,4.652500152587891,4.747499942779541,4.647500038146973,3.132528781890869,,
2010-09-15,4.622499942779541,4.647500038146973,4.675000190734863,4.590000152587891,3.129162311553955,,
2010-09-16,4.887499809265137,4.849999904632568,5.050000190734863,4.809999942779541,3.265505075454712,,
2010-09-17,4.90749979019165,4.84250020980835,4.90749979019165,4.764999866485596,3.260456085205078,,
2010-09-20,4.869999885559082,4.889999866485596,4.934999942779541,4.847499847412109,3.2924373149871826,,
2010-09-21,4.889999866485596,4.869999885559082,4.9375,4.824999809265137,3.278971672058105,,
2010-09-22,4.857500076293945,4.875,4.885000228881836,4.822500228881836,3.2823381423950195,,
2010-09-23,4.852499961853027,4.885000228881836,4.962500095367432,4.824999809265137,3.289071083068848,,
2010-09-24,4.962500095367432,4.980000019073486,5.010000228881836,4.90500020980835,3.3530352115631104,,
2010-09-27,5.010000228881836,4.954999923706055,5.012499809265137,4.934999942779541,3.336202383041382,,
2010-09-28,4.982500076293945,4.96999979019165,5.002500057220459,4.877500057220459,3.346301317214966,,
2010-09-29,4.954999923706055,4.925000190734863,4.987500190734863,4.912499904632568,3.3160030841827397,,
2010-09-30,4.947500228881836,4.927499771118164,4.992499828338623,4.840000152587891,3.31768536567688,,
2010-10-01,4.987500190734863,5.0,5.012499809265137,4.877500057220459,3.36650013923645,,
2010-10-04,4.96750020980835,4.972499847412109,5.0,4.90500020980835,3.347984790802002,,
2010-10-05,5.019999980926514,5.059999942779541,5.147500038146973,5.012499809265137,3.406898498535156,,
2010-10-06,5.052499771118164,5.052499771118164,5.087500095367432,5.017499923706055,3.401848793029785,,
2010-10-07,5.065000057220459,4.980000019073486,5.090000152587891,4.962500095367432,3.3530352115631104,,
2010-10-08,4.980000019073486,5.019999980926514,5.050000190734863,4.960000038146973,3.379966974258423,,
2010-10-12,5.042500019073486,4.949999809265137,5.050000190734863,4.875,3.332835912704468,,
2010-10-13,4.96999979019165,4.8125,4.96999979019165,4.807499885559082,3.2402567863464355,,4.8125
2010-10-14,4.8125,4.704999923706055,4.849999904632568,4.662499904632568,3.167876720428467,,
2010-10-15,4.707499980926514,4.579999923706055,4.735000133514404,4.550000190734863,3.083714485168457,,
2010-10-18,4.607500076293945,4.567500114440918,4.659999847412109,4.482500076293945,3.0752975940704346,,
2010-10-19,4.522500038146973,4.605000019073486,4.667500019073486,4.514999866485596,3.1005475521087646,,
2010-10-20,4.619999885559082,4.739999771118164,4.78249979019165,4.577499866485596,3.191442012786865,,
2010-10-21,4.747499942779541,4.760000228881836,4.777500152587891,4.727499961853027,3.204908847808838,,
2010-10-22,4.769999980926514,4.78249979019165,4.789999961853027,4.730000019073486,3.2200570106506348,,
2010-10-25,4.8125,4.807499885559082,4.849999904632568,4.755000114440918,3.23689079284668,,
2010-10-26,4.784999847412109,4.849999904632568,4.869999885559082,4.75,3.265505075454712,,
2010-10-27,4.824999809265137,4.84499979019165,4.849999904632568,4.757500171661377,3.262138605117798,,
2010-10-28,4.877500057220459,4.852499961853027,4.897500038146973,4.817500114440918,3.267189741134644,,
2010-10-29,4.840000152587891,4.912499904632568,4.914999961853027,4.797500133514404,3.307586431503296,,
2010-11-01,4.934999942779541,4.827499866485596,4.954999923706055,4.789999961853027,3.2503561973571777,,
2010-11-02,4.855000019073486,4.894999980926514,4.929999828338623,4.817500114440918,3.295804262161255,,
2010-11-03,4.90749979019165,4.887499809265137,4.962500095367432,4.840000152587891,3.290754556655884,,
2010-11-04,4.909999847412109,4.987500190734863,4.992499828338623,4.909999847412109,3.3580846786499023,,
2010-11-05,4.96750020980835,4.997499942779541,5.090000152587891,4.962500095367432,3.3648176193237305,,
2010-11-08,5.002500057220459,5.132500171661377,5.190000057220459,4.940000057220459,3.4557137489318848,,
2010-11-09,5.147500038146973,5.047500133514404,5.170000076293945,5.039999961853027,3.398482322692871,,
2010-11-10,5.054999828338623,5.034999847412109,5.09250020980835,5.012499809265137,3.390066385269165,,
2010-11-11,5.0,5.275000095367432,5.287499904632568,4.952499866485596,3.5516586303710938,,
2010-11-12,5.252500057220459,5.207499980926514,5.300000190734863,5.159999847412109,3.5062098503112797,,
2010-11-15,5.237500190734863,5.179999828338623,5.260000228881836,5.172500133514404,3.487694025039673,,
2010-11-16,5.150000095367432,5.212500095367432,5.302499771118164,5.137499809265137,3.5095770359039307,,
2010-11-17,5.357500076293945,5.25,5.53249979019165,5.244999885559082,3.534825086593628,,
2010-11-18,5.125,5.099999904632568,5.417500019073486,5.014999866485596,3.433831214904785,,
2010-11-19,5.090000152587891,5.03000020980835,5.099999904632568,4.974999904632568,3.3866994380950928,,
2010-11-22,5.027500152587891,5.09499979019165,5.162499904632568,5.010000228881836,3.4304637908935547,,
2010-11-23,5.0625,5.052499771118164,5.112500190734863,5.025000095367432,3.401848793029785,,
2010-11-24,5.087500095367432,5.087500095367432,5.125,5.039999961853027,3.425414800643921,,
2010-11-26,5.082499980926514,5.125,5.182499885559082,5.0625,3.450662612915039,,
2010-11-29,5.09499979019165,5.03000020980835,5.114999771118164,5.019999980926514,3.3866994380950928,,
2010-11-30,5.0,4.980000019073486,5.065000057220459,4.972499847412109,3.3530352115631104,,
2010-12-01,5.054999828338623,5.067500114440918,5.125,4.974999904632568,3.411949157714844,,
2010-12-02,5.079999923706055,5.287499904632568,5.307499885559082,5.050000190734863,3.560075283050537,,
2010-12-03,5.28249979019165,5.332499980926514,5.352499961853027,5.252500057220459,3.590373039245605,,
2010-12-06,5.329999923706055,5.3125,5.347499847412109,5.255000114440918,3.5769076347351074,,
2010-12-07,5.352499961853027,5.360000133514404,5.389999866485596,5.340000152587891,3.6088881492614746,,
2010-12-08,5.372499942779541,5.329999923706055,5.40500020980835,5.302499771118164,3.5886900424957275,,
2010-12-09,5.369999885559082,5.409999847412109,5.434999942779541,5.349999904632568,3.642554759979248,,
2010-12-10,5.434999942779541,5.559999942779541,5.567500114440918,5.434999942779541,3.743547201156616,,
2010-12-13,5.590000152587891,5.480000019073486,5.590000152587891,5.440000057220459,3.689684867858887,,
2010-12-14,5.432499885559082,5.434999942779541,5.46750020980835,5.324999809265137,3.659386396408081,,
2010-12-15,5.425000190734863,5.389999866485596,5.497499942779541,5.380000114440918,3.6290879249572754,,
2010-12-16,5.40500020980835,5.427499771118164,5.442500114440918,5.324999809265137,3.6543359756469727,,
2010-12-17,5.412499904632568,5.417500019073486,5.460000038146973,5.377500057220459,3.647603273391724,,
2010-12-20,5.447500228881836,5.315000057220459,5.457499980926514,5.307499885559082,3.578589677810669,,
2010-12-21,5.34250020980835,5.409999847412109,5.417500019073486,5.324999809265137,3.642554759979248,,
2010-12-22,5.417500019073486,5.425000190734863,5.454999923706055,5.364999771118164,3.652652740478516,,
2010-12-23,5.429999828338623,5.554999828338623,5.577499866485596,5.420000076293945,3.7401835918426514,,
2010-12-27,5.53249979019165,5.5625,5.607500076293945,5.519999980926514,3.745232105255127,,
2010-12-28,5.559999942779541,5.630000114440918,5.637499809265137,5.525000095367432,3.790679216384888,,
2010-12-29,5.637499809265137,5.627500057220459,5.659999847412109,5.599999904632568,3.788996696472168,,
2010-12-30,5.632500171661377,5.737500190734863,5.75,5.619999885559082,3.863058805465698,,
2010-12-31,5.737500190734863,5.71999979019165,5.747499942779541,5.684999942779541,3.851276636123657,,
2011-01-03,5.767499923706055,5.727499961853027,5.807499885559082,5.724999904632568,3.85632586479187,,
2011-01-04,5.742499828338623,5.625,5.744999885559082,5.617499828338623,3.7873125076293945,,
2011-01-05,5.622499942779541,5.472499847412109,5.662499904632568,5.46999979019165,3.684635639190674,,
2011-01-06,5.322500228881836,5.15749979019165,5.329999923706055,5.137499809265137,3.4725451469421387,,
2011-01-07,5.15500020980835,5.192500114440918,5.239999771118164,5.045000076293945,3.496110677719116,,
2011-01-10,5.162499904632568,5.175000190734863,5.1875,5.074999809265137,3.484328508377075,,
2011-01-11,5.164999961853027,5.047500133514404,5.175000190734863,5.027500152587891,3.398482322692871,,
2011-01-12,5.0625,5.167500019073486,5.192500114440918,5.050000190734863,3.479278564453125,,
2011-01-13,5.15749979019165,5.150000095367432,5.25,5.142499923706055,3.467496156692505,,
2011-01-14,5.147500038146973,5.09250020980835,5.15749979019165,5.079999923706055,3.4287798404693604,,
2011-01-18,5.105000019073486,5.09250020980835,5.144999980926514,5.03000020980835,3.4287798404693604,,
2011-01-19,5.079999923706055,5.114999771118164,5.130000114440918,5.03000020980835,3.443930149078369,5.114999771118164,
2011-01-20,5.107500076293945,5.252500057220459,5.255000114440918,5.107500076293945,3.536508798599243,,
2011-01-21,5.295000076293945,5.224999904632568,5.302499771118164,5.199999809265137,3.5179927349090576,,
2011-01-24,5.210000038146973,5.272500038146973,5.272500038146973,5.122499942779541,3.5499749183654785,,
2011-01-25,5.247499942779541,5.264999866485596,5.272500038146973,5.202499866485596,3.5449256896972656,,
2011-01-26,5.267499923706055,5.260000228881836,5.3125,5.232500076293945,3.5415594577789307,,
2011-01-27,5.262499809265137,5.267499923706055,5.3125,5.237500190734863,3.5466091632843018,,
2011-01-28,5.267499923706055,5.244999885559082,5.295000076293945,5.167500019073486,3.531459093093872,,
2011-01-31,5.272500038146973,5.267499923706055,5.295000076293945,5.207499980926514,3.5466091632843018,,
2011-02-01,5.284999847412109,5.137499809265137,5.295000076293945,5.130000114440918,3.4590790271759038,,
2011-02-02,5.114999771118164,4.954999923706055,5.114999771118164,4.932499885559082,3.336202383041382,,
2011-02-03,4.947500228881836,4.875,5.047500133514404,4.797500133514404,3.2823381423950195,,
2011-02-04,4.922500133514404,5.012499809265137,5.082499980926514,4.922500133514404,3.374917507171631,,
2011-02-07,5.034999847412109,5.034999847412109,5.067500114440918,5.012499809265137,3.390066385269165,,
2011-02-08,5.034999847412109,5.005000114440918,5.039999961853027,4.960000038146973,3.3698666095733643,,
